User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U15855,0.488888889,1.488888889,2.488888889,Google Pixel,0,8.9,31.3,39.4,20,5,4011,4.2,2,0.588421053,Gaming
U15856,0.333333333,1.333333333,2.333333333,Nokia,1,8.8,8,126.6,147,1.1,9700,0.9,0.8,0.176315789,Education
U15857,0.111111111,1.111111111,2.111111111,OnePlus,0,3,35.8,160.4,136,5.3,2728,0.7,1.8,0.241578947,Work
U15858,0.333333333,1.333333333,2.333333333,Xiaomi,1,8.6,15.1,224.4,109,3.2,8154,5.3,0.1,0.293157895,Entertainment
U15859,1,2,3,Google Pixel,1,10.3,16.7,73.9,95,5.2,1292,7.7,1.2,0.507368421,Entertainment
U15860,0.111111111,1.111111111,2.111111111,Vivo,1,10.8,23.8,261.8,163,5,9613,7,1.3,0.19,Entertainment
U15861,0.266666667,1.266666667,2.266666667,Apple,0,10.9,5.1,105.9,51,2.6,3448,5.1,4,0.088947368,Gaming
U15862,0.888888889,1.888888889,2.888888889,Motorola,1,11,8.7,8.7,123,0.8,5410,1.4,3.3,0.345789474,Entertainment
U15863,0.777777778,1.777777778,2.777777778,Apple,1,10.5,37.3,117.6,17,5.3,7258,1.3,0.1,0.913684211,Work
U15864,0.577777778,1.577777778,2.577777778,Realme,1,9.6,27.5,211.4,34,3.7,5964,2.8,0.3,0.029473684,Gaming
U15865,0.511111111,1.511111111,2.511111111,Google Pixel,0,2.2,22.8,125.3,90,3.7,856,3.2,1.1,0.244736842,Work
U15866,0.311111111,1.311111111,2.311111111,Google Pixel,0,4.7,28.3,257.1,88,5.3,6804,1.8,4.6,0.428421053,Entertainment
U15867,0.222222222,1.222222222,2.222222222,Motorola,0,9.2,8.4,98.5,34,1.9,1540,5.3,1.2,0.603157895,Social Media
U15868,0.955555556,1.955555556,2.955555556,Apple,0,9.4,46.3,63.9,81,3.9,8919,5.9,2,0.808947368,Social Media
U15869,0.044444444,1.044444444,2.044444444,Xiaomi,0,4.7,34.3,101.2,17,2.7,8577,6.1,4.1,0.325263158,Social Media
U15870,0.066666667,1.066666667,2.066666667,Realme,1,11.8,10.9,166.3,93,5.6,2849,5.8,0.9,0.924210526,Gaming
U15871,0.044444444,1.044444444,2.044444444,Google Pixel,0,7.8,22.8,15.9,190,2,4535,6.7,3,0.039473684,Education
U15872,0.688888889,1.688888889,2.688888889,Nokia,1,10.8,1.7,44.7,150,5.1,5603,6.7,0.7,0.661578947,Work
U15873,0.266666667,1.266666667,2.266666667,Vivo,1,9.8,15.7,181.1,150,3.7,4257,7.5,0.4,0.173157895,Entertainment
U15874,0.377777778,1.377777778,2.377777778,Samsung,1,5.2,9.1,216.7,54,2.4,3135,7.8,0.5,0.792631579,Entertainment
U15875,0.577777778,1.577777778,2.577777778,OnePlus,0,9,42,77.5,76,1,9029,1.5,4.1,0.976842105,Social Media
U15876,0.977777778,1.977777778,2.977777778,Apple,0,1.2,25.9,132.3,82,4.2,1669,4.2,2.6,0.11,Education
U15877,0.8,1.8,2.8,Nokia,0,1.1,2.2,66.1,172,4.7,3965,7.7,0.4,0.428947368,Gaming
U15878,0.066666667,1.066666667,2.066666667,OnePlus,0,11.3,34.6,215.2,63,4.6,8906,3.9,3.8,0.301578947,Social Media
U15879,0.266666667,1.266666667,2.266666667,Nokia,0,6.5,28.9,17.3,62,6,1299,3.9,1.2,0.452105263,Gaming
U15880,0.555555556,1.555555556,2.555555556,Xiaomi,0,8.3,19.8,93.9,37,2,4430,5.1,0.8,0.214210526,Gaming
U15881,0.133333333,1.133333333,2.133333333,Vivo,0,7,3.8,235.3,78,5,5023,2.7,4.5,0.011052632,Work
U15882,0.422222222,1.422222222,2.422222222,Motorola,1,11.4,49.7,136.6,165,4.2,3244,1.1,1.6,0.017894737,Gaming
U15883,0.911111111,1.911111111,2.911111111,Samsung,1,5.2,4.7,51.4,81,2.5,5440,3.5,1.3,0.144736842,Entertainment
U15884,0.511111111,1.511111111,2.511111111,OnePlus,1,2,20.2,47.2,121,4.7,4152,1.6,4.5,0.551578947,Entertainment
U15885,0.222222222,1.222222222,2.222222222,OnePlus,1,11.7,8.6,282.4,131,3.8,1664,3.9,4.5,0.983684211,Work
U15886,0.933333333,1.933333333,2.933333333,Oppo,0,1.6,4.2,64.1,136,3.5,5287,3.3,1.1,0.35,Entertainment
U15887,0.355555556,1.355555556,2.355555556,Xiaomi,0,4.2,21.1,103.4,61,5.4,8184,7.3,2.2,0.225789474,Social Media
U15888,0.155555556,1.155555556,2.155555556,Samsung,1,4.7,47.4,104.2,187,5.1,3327,7.7,4.9,0.914210526,Entertainment
U15889,0.244444444,1.244444444,2.244444444,Samsung,1,10.8,26.7,33.9,182,4.8,1965,6.7,0.6,0.48,Gaming
U15890,0.377777778,1.377777778,2.377777778,Xiaomi,0,8.3,15.5,191.3,123,3.8,9187,2.3,4.7,0.062105263,Gaming
U15891,1,2,3,Oppo,1,7.8,47.8,109.7,114,2.8,4133,1.1,2.5,0.768947368,Education
U15892,0.311111111,1.311111111,2.311111111,Vivo,0,9.2,31,18,99,0.9,4139,6.9,2.9,0.250526316,Gaming
U15893,0.155555556,1.155555556,2.155555556,Realme,0,8.9,45.5,11.5,138,4.2,6099,4.3,4.1,0.44,Work
U15894,0.422222222,1.422222222,2.422222222,Xiaomi,0,6.2,43.7,248.4,10,5.5,954,1.4,3.8,0.117368421,Social Media
U15895,0.777777778,1.777777778,2.777777778,Oppo,0,10.2,13.3,104.3,118,5.4,2218,4.6,1.9,0.007894737,Education
U15896,0.622222222,1.622222222,2.622222222,Apple,1,4.7,20,243.2,62,4.8,2769,3.6,2.9,0.714210526,Education
U15897,0.955555556,1.955555556,2.955555556,Google Pixel,0,7.9,42.4,83.6,63,1.3,4412,4.2,2.4,0.990526316,Work
U15898,0.155555556,1.155555556,2.155555556,Xiaomi,0,9,23.4,284.9,147,1.4,1017,0.7,1.7,0.667368421,Education
U15899,0.6,1.6,2.6,Samsung,1,3.6,17.9,227.2,61,2.1,8584,2.9,1.4,0.187894737,Work
U15900,0.422222222,1.422222222,2.422222222,Vivo,0,11.9,49.3,71.5,195,1.1,1116,6.7,4,0.285263158,Social Media
U15901,0.866666667,1.866666667,2.866666667,OnePlus,0,2.9,31.8,254.4,199,0.8,2516,1,3,0.082105263,Social Media
U15902,0.822222222,1.822222222,2.822222222,Vivo,1,2.9,23,155.2,78,2.2,6327,7.7,1.4,0.725789474,Social Media
U15903,0.622222222,1.622222222,2.622222222,Motorola,1,9.9,49.6,95.6,93,4.6,7797,3.7,3.8,0.803157895,Gaming
U15904,0.022222222,1.022222222,2.022222222,Oppo,1,10.2,34.2,256.7,48,0.8,918,4.5,0.5,0.997368421,Education
U15905,0.955555556,1.955555556,2.955555556,Xiaomi,0,2.4,45.9,61.1,61,2.2,3246,7.9,0.3,0.252105263,Social Media
U15906,0.688888889,1.688888889,2.688888889,Vivo,0,4.3,13.6,74.8,96,1.5,3939,5,5,0.985263158,Entertainment
U15907,0.688888889,1.688888889,2.688888889,Nokia,1,10.6,48.1,133.9,143,4.5,1127,7,3.9,0.541578947,Work
U15908,0.2,1.2,2.2,Motorola,0,10.1,44.6,116.7,63,2.7,1977,6.2,2.1,0.956315789,Social Media
U15909,0.644444444,1.644444444,2.644444444,Realme,0,4.7,2.4,138.6,172,3.9,7780,6.7,1.9,0.095263158,Work
U15910,0.133333333,1.133333333,2.133333333,Google Pixel,0,5.7,46.5,250.4,153,2.2,3597,1.4,1.5,0.034210526,Work
U15911,0.377777778,1.377777778,2.377777778,Oppo,0,9.2,20.7,74.7,88,1.8,6680,0.8,3.1,0.626315789,Education
U15912,0.666666667,1.666666667,2.666666667,OnePlus,1,6.6,5.4,41.7,200,2.5,3939,6.5,3.8,0.972631579,Entertainment
U15913,0.377777778,1.377777778,2.377777778,Nokia,1,3.9,40.1,90.2,199,5.9,2656,2,0.8,0.123684211,Social Media
U15914,0.866666667,1.866666667,2.866666667,Vivo,1,10.7,11.5,37.3,142,4.6,6043,2.5,0.9,0.833157895,Work
U15915,0.266666667,1.266666667,2.266666667,Motorola,1,3.5,48.9,143.9,190,5.6,9316,3.8,1.9,0.105263158,Work
U15916,0.355555556,1.355555556,2.355555556,Motorola,1,8,23.1,113.7,141,5.7,3687,7.8,1.3,0.962105263,Social Media
U15917,0.844444444,1.844444444,2.844444444,Nokia,1,8.4,49.9,83.6,55,4.2,5854,4.5,4.6,0.705263158,Gaming
U15918,0.111111111,1.111111111,2.111111111,Nokia,0,9.8,11,258.6,41,2.5,6352,5.8,2.3,0.337894737,Education
U15919,0.466666667,1.466666667,2.466666667,Google Pixel,1,6.9,18.3,249.1,130,1.9,1233,0.5,0.8,0.963684211,Gaming
U15920,0.666666667,1.666666667,2.666666667,Nokia,1,10.2,49.8,41.6,50,2.2,8931,2,2.1,0.32,Entertainment
U15921,0.466666667,1.466666667,2.466666667,Motorola,0,11.9,49.2,26.6,128,2.5,9191,2.6,2.4,0.066842105,Gaming
U15922,0.977777778,1.977777778,2.977777778,Google Pixel,0,8.8,7.9,187.9,79,4.2,2677,4,2,0.841578947,Education
U15923,0.111111111,1.111111111,2.111111111,Motorola,0,7.5,24.8,139.7,194,3.3,6526,3.3,0.4,0.193157895,Gaming
U15924,0.755555556,1.755555556,2.755555556,Oppo,0,11.1,11.7,48.2,136,1.9,9407,4.4,3.5,0.185263158,Education
U15925,0.177777778,1.177777778,2.177777778,Vivo,1,6.6,45.3,186.2,145,4.8,9628,3.7,3.8,0.562105263,Social Media
U15926,0.177777778,1.177777778,2.177777778,Vivo,0,2.4,27.6,61.2,54,1.4,5558,2.2,2.1,0.756315789,Gaming
U15927,0.644444444,1.644444444,2.644444444,Realme,0,11.6,41.5,28.7,182,2.1,3021,5,0.6,0.501578947,Education
U15928,0.622222222,1.622222222,2.622222222,Nokia,1,9.3,8,220.3,119,4.7,195,7.3,1,0.762105263,Work
U15929,0.066666667,1.066666667,2.066666667,Apple,1,8.5,27.9,49.2,151,0.6,1755,0.5,1.5,0.719473684,Education
U15930,0.266666667,1.266666667,2.266666667,Motorola,0,1.3,48,150.4,191,2.2,4230,3.3,0.7,0.557368421,Gaming
U15931,0.577777778,1.577777778,2.577777778,Xiaomi,1,9.6,25.9,153.7,69,4.9,8081,0.6,3.5,0.486315789,Gaming
U15932,0.044444444,1.044444444,2.044444444,Xiaomi,0,10.6,30.5,298.3,99,4.1,7064,4.5,4.9,0.833684211,Gaming
U15933,0.444444444,1.444444444,2.444444444,Samsung,0,5.4,19.9,110.8,129,2,1243,2.2,1,0.105263158,Gaming
U15934,0.666666667,1.666666667,2.666666667,Nokia,0,11.1,22.3,280.4,42,0.8,9321,3,1.7,0.33,Entertainment
U15935,0.155555556,1.155555556,2.155555556,Realme,1,1.5,29.8,115.2,86,4.5,766,4.5,1.9,0.013684211,Education
U15936,0.644444444,1.644444444,2.644444444,Oppo,1,2.1,20.7,62,84,3.5,4427,6,0.9,0.502105263,Education
U15937,0.733333333,1.733333333,2.733333333,Google Pixel,1,3.4,41.9,104.3,163,4,1469,2.7,1.5,0.279473684,Education
U15938,0.933333333,1.933333333,2.933333333,Oppo,1,9.4,20.7,124.3,29,2.7,4789,3.8,0.2,0.411052632,Work
U15939,0.244444444,1.244444444,2.244444444,Google Pixel,0,8.4,21,257.4,112,4.5,8175,1.4,3.6,0.855263158,Education
U15940,0.777777778,1.777777778,2.777777778,Nokia,1,2.1,46.1,86.5,25,4.6,9099,3.8,2.8,0.083157895,Work
U15941,0.644444444,1.644444444,2.644444444,Vivo,1,6,9.3,48.7,27,4.3,8473,5.3,2.7,0.842631579,Social Media
U15942,0.333333333,1.333333333,2.333333333,Vivo,1,10,2.8,120.1,174,1,5159,3.7,2.5,0.666315789,Social Media
U15943,0.444444444,1.444444444,2.444444444,Vivo,1,11,31.8,225.5,198,3.9,9336,5.8,1.5,0.385263158,Entertainment
U15944,0.755555556,1.755555556,2.755555556,Motorola,0,11.1,1.6,12.7,51,3,9144,4.2,3.2,0.272105263,Entertainment
U15945,0.577777778,1.577777778,2.577777778,Motorola,0,11.8,10.3,103.1,78,2.5,6337,2,2.5,0.537368421,Gaming
U15946,0.355555556,1.355555556,2.355555556,Apple,1,2.7,19.4,204.8,133,1.4,7601,3.1,3.2,0.983684211,Social Media
U15947,0.533333333,1.533333333,2.533333333,Realme,1,4.5,8.4,45.6,127,4.7,3468,4.6,4.3,0.157894737,Work
U15948,0.355555556,1.355555556,2.355555556,Google Pixel,0,8.9,5.6,254.7,47,3.6,7908,7.1,3.4,0.372631579,Work
U15949,0.222222222,1.222222222,2.222222222,OnePlus,0,11.5,17.2,149.2,147,3.2,2476,7.3,2.7,0.127368421,Social Media
U15950,0.688888889,1.688888889,2.688888889,Google Pixel,1,1.6,10.2,195.7,25,3.1,9871,4.1,3.9,0.084210526,Education
U15951,0.866666667,1.866666667,2.866666667,Xiaomi,1,4.4,29.1,179.5,64,2.1,3552,7.9,2.9,0.352631579,Education
U15952,0.333333333,1.333333333,2.333333333,Realme,0,1.1,48.1,41.5,53,4.3,6714,6.2,4.1,0.391052632,Education
U15953,0.844444444,1.844444444,2.844444444,Apple,0,7.6,37.2,166.3,19,4.4,7310,6.7,0.7,0.944736842,Work
U15954,0.288888889,1.288888889,2.288888889,Realme,1,11.2,41,185.9,114,5.8,6405,6.2,4.7,0.776315789,Social Media
U15955,0.333333333,1.333333333,2.333333333,Xiaomi,1,11.5,48.7,123.9,133,3.5,8899,1.6,1,0.235263158,Education
U15956,0.844444444,1.844444444,2.844444444,Nokia,0,5.8,12,192.6,15,2.4,6139,2.7,3.1,0.934210526,Education
U15957,0.488888889,1.488888889,2.488888889,Nokia,1,3.6,38.5,31.4,30,4.3,166,5.4,0.7,0.958421053,Education
U15958,0.933333333,1.933333333,2.933333333,Google Pixel,0,6.3,38.6,14.9,96,3,1902,3.9,2.8,0.646842105,Social Media
U15959,0.266666667,1.266666667,2.266666667,Vivo,1,11.5,16.5,283.2,181,2.8,1427,0.8,4.4,0.247894737,Work
U15960,0.511111111,1.511111111,2.511111111,Samsung,1,4.3,32.9,211.5,33,0.9,8901,2.8,3.3,0.220526316,Entertainment
U15961,0.488888889,1.488888889,2.488888889,Vivo,1,10.4,36,35.8,142,1,6256,6.5,4.9,0.988421053,Education
U15962,0.933333333,1.933333333,2.933333333,Xiaomi,0,8.2,14.7,27.4,68,1.6,1929,7.9,4.6,0.846842105,Social Media
U15963,0.577777778,1.577777778,2.577777778,Samsung,0,3.8,20.2,149.6,168,0.7,7720,4.2,1,0.758947368,Gaming
U15964,0.555555556,1.555555556,2.555555556,Samsung,0,10.5,25.3,165,84,3.1,2934,1.3,4.3,0.939473684,Education
U15965,0.844444444,1.844444444,2.844444444,Google Pixel,1,3.6,6.9,143.2,31,3.3,7134,5.1,3.1,0.043157895,Social Media
U15966,0.111111111,1.111111111,2.111111111,Nokia,0,1.3,35.5,136.8,16,4.7,1642,5.4,4.3,0.075263158,Gaming
U15967,0.711111111,1.711111111,2.711111111,Oppo,0,7.6,46.1,154.4,169,0.9,548,7.8,0.3,0.250526316,Gaming
U15968,0.511111111,1.511111111,2.511111111,Vivo,0,2.1,5,257.4,84,3,7473,2.8,0.3,0.334736842,Work
U15969,1,2,3,Samsung,1,1.5,10.9,59.1,72,3.1,6259,7.8,0.1,0.643684211,Work
U15970,0.488888889,1.488888889,2.488888889,Oppo,0,3.8,13.6,282.6,119,4.9,7113,4.9,2,0.988421053,Education
U15971,0.044444444,1.044444444,2.044444444,Xiaomi,0,2.9,1.4,285.6,65,5.1,176,0.6,4.6,0.192631579,Entertainment
U15972,0.733333333,1.733333333,2.733333333,Realme,1,9,24.4,31.2,88,3.5,6004,5.2,3.4,0.248947368,Gaming
U15973,0.177777778,1.177777778,2.177777778,Oppo,0,3.7,7.8,95.7,136,1.1,4969,7.5,0.4,0.914210526,Social Media
U15974,0.4,1.4,2.4,Oppo,0,5.7,1.5,99.7,51,3,1768,7.6,2.5,0.434736842,Work
U15975,0.244444444,1.244444444,2.244444444,Apple,0,4.3,46.7,82,59,5.2,9845,6.4,0.8,0.334736842,Education
U15976,0.066666667,1.066666667,2.066666667,Google Pixel,1,1.7,5.7,68,78,5.5,7796,6.7,1.8,0.427894737,Gaming
U15977,0.733333333,1.733333333,2.733333333,OnePlus,0,7.7,26.6,102.3,54,2.2,3924,1,3.1,0.205263158,Social Media
U15978,0.222222222,1.222222222,2.222222222,Oppo,0,2.5,29.8,16.4,196,3.4,3909,2.5,5,0.404736842,Education
U15979,0.777777778,1.777777778,2.777777778,Google Pixel,1,6.4,20.1,271.7,65,4.5,3270,2.8,0.8,0.095789474,Gaming
U15980,0.355555556,1.355555556,2.355555556,Samsung,0,5.6,20.5,295.6,25,1.2,393,1.4,2.9,0.841052632,Social Media
U15981,0.4,1.4,2.4,Apple,1,2.6,38.4,218.3,82,1.4,1033,3.8,4.8,0.555263158,Gaming
U15982,0.622222222,1.622222222,2.622222222,Nokia,0,10.4,26.8,271.1,175,4.2,8924,2,3.8,0.667368421,Education
U15983,0.244444444,1.244444444,2.244444444,Xiaomi,1,1.3,5.8,77.7,198,5,8457,5,1.4,0.541578947,Gaming
U15984,0.888888889,1.888888889,2.888888889,Samsung,0,9.8,33.3,173.4,52,3.9,5415,2.5,1.3,0.322105263,Education
U15985,0.555555556,1.555555556,2.555555556,Samsung,1,9.5,10.2,158.9,88,3.3,8265,3.6,4.4,0.58,Work
U15986,0.466666667,1.466666667,2.466666667,Vivo,0,3,13.9,298.5,126,1.8,9040,0.7,1.9,0.5,Social Media
U15987,0.488888889,1.488888889,2.488888889,Vivo,1,4.9,19.3,85.5,87,5,2741,4.6,3.6,0.410526316,Entertainment
U15988,0.755555556,1.755555556,2.755555556,Xiaomi,0,8.9,16.5,213.5,51,3.5,6300,4.1,2.4,0.261578947,Social Media
U15989,0.177777778,1.177777778,2.177777778,Google Pixel,1,8.7,6.4,197.3,58,0.8,582,6.3,3,0.398421053,Gaming
U15990,0.044444444,1.044444444,2.044444444,Apple,0,3,11.6,9.2,35,4.8,8131,7.5,0.4,0.596842105,Gaming
U15991,0.244444444,1.244444444,2.244444444,Apple,0,9.4,26.2,178,137,1,1416,4.3,1.7,0.282631579,Gaming
U15992,0.377777778,1.377777778,2.377777778,Samsung,0,4.8,14.9,86.8,135,2.1,2111,0.9,2.6,0.945789474,Gaming
U15993,0.2,1.2,2.2,Oppo,0,7.7,18.6,185.6,68,6,1740,1.6,4.7,0.288421053,Social Media
U15994,0.933333333,1.933333333,2.933333333,Google Pixel,1,1.6,1.8,91.6,104,0.9,1544,3.3,1.1,0.458421053,Entertainment
U15995,0.866666667,1.866666667,2.866666667,Motorola,1,7,2.7,128.8,58,3.8,3325,7.2,3.3,0.070526316,Education
U15996,0.688888889,1.688888889,2.688888889,Oppo,1,1.7,13.9,216.9,111,3.3,6495,5.5,1.8,0.275263158,Social Media
U15997,0.511111111,1.511111111,2.511111111,Xiaomi,0,10.2,20.9,243,143,3.1,993,7.1,0.9,0.86,Social Media
U15998,0.6,1.6,2.6,Motorola,0,2.5,18.2,153.6,195,3.8,9297,3.6,2.9,0.350526316,Gaming
U15999,0.422222222,1.422222222,2.422222222,Vivo,1,4.3,46.5,120.2,147,5.3,4552,6.8,0.2,0.493684211,Social Media
U16000,0.822222222,1.822222222,2.822222222,Google Pixel,1,12,25.6,30.1,98,5,786,1.8,3.4,0.517894737,Gaming
U16001,0.733333333,1.733333333,2.733333333,Apple,1,1.2,35.8,289.5,120,3,3455,3.8,4.9,0.979473684,Social Media
U16002,0.844444444,1.844444444,2.844444444,Xiaomi,1,10,2.5,141.9,51,1,8165,3.5,4.2,0.612105263,Education
U16003,0.644444444,1.644444444,2.644444444,Realme,0,9.2,1.3,238.7,131,1.7,3196,1.6,3.2,0.298947368,Work
U16004,0.577777778,1.577777778,2.577777778,Samsung,1,3.2,17.4,207.3,175,3.2,930,0.6,3.9,0.985789474,Gaming
U16005,0.711111111,1.711111111,2.711111111,Motorola,1,2.9,1.7,47.4,51,4.7,3864,5.1,3.3,0.566842105,Social Media
U16006,0.577777778,1.577777778,2.577777778,Vivo,0,7.2,44,169.7,99,3.2,7766,1.7,4.8,0.671578947,Social Media
U16007,0.577777778,1.577777778,2.577777778,OnePlus,0,4.8,44.2,88.3,95,1.5,5528,3.5,1.6,0.497894737,Gaming
U16008,0.6,1.6,2.6,OnePlus,1,8,29.5,231.9,116,1.2,3179,5.9,2.5,0.786842105,Work
U16009,0.911111111,1.911111111,2.911111111,Apple,1,4.6,23.1,83.5,18,2,9352,5.5,0.4,0.563157895,Entertainment
U16010,0.8,1.8,2.8,Vivo,1,5.3,10.5,161,107,2.8,5918,5.2,0.6,0.804210526,Entertainment
U16011,0.555555556,1.555555556,2.555555556,Apple,0,4.7,5.7,65.4,80,5.3,6504,1.8,3.1,0.847368421,Gaming
U16012,0.977777778,1.977777778,2.977777778,Vivo,0,5.2,6.5,232.5,16,4.5,9295,3.7,1,0.5,Entertainment
U16013,0.155555556,1.155555556,2.155555556,OnePlus,0,6.2,29.4,134.2,125,4.1,1425,6.9,4.1,0.082105263,Social Media
U16014,0.577777778,1.577777778,2.577777778,Google Pixel,0,1.2,20.9,247.4,107,3.5,3033,1.8,1.7,0.324736842,Gaming
U16015,0.288888889,1.288888889,2.288888889,Google Pixel,0,1,14,249.5,44,1.7,4677,4.4,0.7,0.518421053,Social Media
U16016,0.088888889,1.088888889,2.088888889,Nokia,0,11.6,2.2,86.1,190,1.3,6776,0.7,1.2,0.440526316,Education
U16017,0.577777778,1.577777778,2.577777778,Xiaomi,0,6.3,29.6,247.3,179,2.6,2911,5.6,1.4,0.82,Gaming
U16018,0.466666667,1.466666667,2.466666667,Samsung,1,1.5,13.3,167.7,50,4.5,3813,7.6,1.9,0.795263158,Social Media
U16019,0.977777778,1.977777778,2.977777778,Motorola,0,9.8,8.9,208.3,155,4.2,7353,1.5,5,0.686315789,Gaming
U16020,0.933333333,1.933333333,2.933333333,Oppo,0,7.5,18.6,285,117,4.4,426,1.6,3.8,0.774210526,Social Media
U16021,0.155555556,1.155555556,2.155555556,Nokia,0,5,37.7,220.2,55,2.9,4073,3,4.9,0.771052632,Education
U16022,0.444444444,1.444444444,2.444444444,Apple,0,3.5,49.7,113.4,172,2.6,6615,6.4,1.7,0.352631579,Work
U16023,0.022222222,1.022222222,2.022222222,Oppo,0,1.6,17.6,22.7,22,4.9,7853,8,1.4,0.732631579,Work
U16024,0.466666667,1.466666667,2.466666667,Realme,0,4.2,25.8,78.5,183,3.3,4522,6.4,4.6,0.546842105,Entertainment
U16025,0.733333333,1.733333333,2.733333333,Realme,0,2.8,35.1,174.8,156,2.3,1366,5.8,1.7,0.928947368,Entertainment
U16026,0.266666667,1.266666667,2.266666667,OnePlus,0,7.2,7.5,199.4,100,4.2,2418,3.3,1.2,0.51,Education
U16027,0.955555556,1.955555556,2.955555556,OnePlus,0,9,21.7,222.5,140,1.8,1598,6.5,0.5,0.042631579,Gaming
U16028,0.177777778,1.177777778,2.177777778,Oppo,0,2.3,31.7,154.4,121,4.8,7660,6.4,0.7,0.961578947,Work
U16029,0.755555556,1.755555556,2.755555556,Google Pixel,1,6.4,17.9,119,150,2.8,1378,3.1,0,0.726842105,Social Media
U16030,0.511111111,1.511111111,2.511111111,Xiaomi,1,7.3,41.1,244.2,60,0.6,7734,5.8,1.7,0.356315789,Entertainment
U16031,0.488888889,1.488888889,2.488888889,Google Pixel,1,11.7,33.2,183.9,195,1,1424,4.6,4.8,0.086315789,Gaming
U16032,0.266666667,1.266666667,2.266666667,Vivo,1,6.3,47.5,187.1,24,5.6,6217,6.3,0.8,0.832631579,Gaming
U16033,0.177777778,1.177777778,2.177777778,Nokia,0,7.7,3.1,121.4,37,5.8,1805,4.5,2,0.805789474,Entertainment
U16034,0.577777778,1.577777778,2.577777778,Samsung,0,8.1,7.6,198.4,30,5.8,185,0.6,4.5,0.767368421,Education
U16035,0.866666667,1.866666667,2.866666667,Motorola,0,1.5,37.9,165.4,184,5.4,8730,4.5,4,0.430526316,Entertainment
U16036,0.022222222,1.022222222,2.022222222,Apple,0,6.2,29.4,41.5,144,3.3,2960,4.3,0.3,0.329473684,Education
U16037,0.088888889,1.088888889,2.088888889,Realme,0,9.3,16.2,107.8,193,5.2,175,7.5,4.5,0.591578947,Education
U16038,0.088888889,1.088888889,2.088888889,Realme,0,4.4,10.3,104.9,190,4.1,8782,5,1.2,0.345263158,Work
U16039,0.822222222,1.822222222,2.822222222,Nokia,1,7,17.1,113.8,44,1.6,1895,4.2,3.1,0.294736842,Social Media
U16040,0.977777778,1.977777778,2.977777778,Samsung,1,9.9,39.7,11.2,48,2.4,8980,7.8,1.9,0.764210526,Entertainment
U16041,0.6,1.6,2.6,Xiaomi,1,11,33.1,204.3,186,2.4,7671,2.8,3.1,0.356315789,Education
U16042,0.8,1.8,2.8,Realme,1,1.4,1.4,134.5,136,1,4617,4,2.6,0.838421053,Entertainment
U16043,0.111111111,1.111111111,2.111111111,Realme,0,5.8,5.7,102.6,72,4.4,3497,7.5,0.4,0.99,Education
U16044,0.422222222,1.422222222,2.422222222,Oppo,0,11.1,39.8,26.4,126,5.1,7577,3.3,1.7,0.501578947,Education
U16045,0.488888889,1.488888889,2.488888889,Xiaomi,0,11.8,34,278.3,200,2.9,156,5.1,1.7,0.877368421,Social Media
U16046,0.4,1.4,2.4,Xiaomi,0,3.7,3,50.5,59,5.3,4058,0.6,2.9,0.941052632,Gaming
U16047,0.511111111,1.511111111,2.511111111,Samsung,0,6.8,5.2,261.2,81,1.1,3269,4.2,0.6,0.921578947,Entertainment
U16048,0.044444444,1.044444444,2.044444444,Apple,0,9.1,21.9,58.7,175,3.4,3051,6.3,4.2,0.211578947,Entertainment
U16049,0.2,1.2,2.2,Motorola,0,9.5,28.1,31.7,158,1.1,3283,4.8,4.6,0.651578947,Gaming
U16050,0.866666667,1.866666667,2.866666667,Oppo,0,1.7,45.8,148.6,145,5.6,7409,3.1,0.5,0.400526316,Work
U16051,0.044444444,1.044444444,2.044444444,Motorola,0,10.5,7.5,170.5,163,1.1,1369,0.8,0.5,0.51,Social Media
U16052,0.844444444,1.844444444,2.844444444,Vivo,0,11.6,26.9,71.1,120,1,1293,5.4,1.5,0.988947368,Entertainment
U16053,0.533333333,1.533333333,2.533333333,OnePlus,1,6.8,8.9,196.4,108,1.8,8391,6.7,0.7,0.913157895,Education
U16054,0.244444444,1.244444444,2.244444444,Apple,0,2.6,4.9,136.6,54,3.4,7478,6.3,4.7,0.558421053,Gaming
U16055,0.666666667,1.666666667,2.666666667,Vivo,0,8.1,30.4,164.5,162,1.9,2282,0.7,4.7,0.575263158,Social Media
U16056,0.933333333,1.933333333,2.933333333,Vivo,1,5.8,5.8,134.2,180,5.6,9545,4,2.7,0.471052632,Work
U16057,0.022222222,1.022222222,2.022222222,Vivo,0,9.5,23.4,50.6,162,2,1995,2.1,2.9,0.344210526,Gaming
U16058,0.933333333,1.933333333,2.933333333,Motorola,0,8.9,28.8,149,107,5.6,3040,5.6,3.9,0.986842105,Work
U16059,0.666666667,1.666666667,2.666666667,Nokia,0,10.4,42,81.6,196,2,886,1.1,2.8,0.216842105,Work
U16060,0.511111111,1.511111111,2.511111111,Google Pixel,0,1.7,23.4,192,75,4.1,2194,6.3,0.2,0.591052632,Work
U16061,0.577777778,1.577777778,2.577777778,Vivo,1,2.7,17.5,128,189,4.8,2369,1,2.6,0.712105263,Work
